elapsed_time,latitude,longitutde,speed(kmph),new_angle,norm_factor,new_w_speed
1395.3370000000002,12.95581586,77.71889022,27.648000000000003,-11.29,1.25,62.33
1396.3329999999999,12.95581974,77.71900623,34.884,-3.62,0.4,48.92
1397.3310000000001,12.95581701,77.71909822,36.864000000000004,6.2,0.69,62.26
1398.336,12.95582576,77.71920932,39.312,-4.27,0.47,57.96
1399.351,12.95582623,77.71932648,39.455999999999996,-6.46,0.72,67.78
1400.356,12.95582097,77.71937466,30.671999999999997,1.76,0.2,36.67
1401.349,12.955815800000002,77.71944079,25.668000000000003,3.61,0.4,35.96
1402.346,12.95581495,77.71949712,25.128,16.56,1.84,71.36
1403.332,12.95582442,77.71953081,19.26,-13.77,1.53,48.73
1404.3220000000001,12.95582612,77.71958119,20.232,-9.47,1.05,41.52
1405.3339999999998,12.95581932,77.71963257,21.636,3.2,0.36,29.33
1406.3429999999998,12.95581426,77.71969919,24.732,-0.13,0.01,25.09
1407.33,12.95580948,77.71976027,24.48,-0.12,0.01,24.81
1408.336,12.95580423,77.7198256,24.768,2.89,0.32,32.72
1409.335,12.95580221,77.71989352,25.344,-5.47,0.61,40.75
1410.332,12.95578967,77.71999313,28.656,0.03,0.0,28.75
1411.335,12.95577986,77.72007138,29.448,16.67,1.85,83.99
1412.3370000000002,12.95579657,77.720171,31.535999999999998,7.76,0.86,58.73
1413.339,12.95582994,77.72027823,33.984,-20.81,2.31,112.56
1414.3310000000001,12.95582613,77.72034008,32.688,-2.56,0.28,41.99
1415.3329999999999,12.95581626,77.72043262,33.984,15.33,1.7,91.87
1416.3310000000001,12.95582884,77.72050996,35.172,-7.64,0.85,65.03
1417.33,12.95583091,77.72058421,32.508,-22.11,2.46,112.37
1418.339,12.95581223,77.72063413,29.375999999999998,9.16,1.02,59.27
1419.37,12.955801699999999,77.72068655,25.344,16.84,1.87,72.77
1420.335,12.95580745,77.72074645,20.448,-5.42,0.6,32.76
1421.329,12.9558075,77.72079463,19.62,-7.72,0.86,36.45
1422.3270000000002,12.95580087,77.7208439,19.116,21.4,2.38,64.57
1423.326,12.95581374,77.72089657,19.188,3.8,0.42,27.29
1424.326,12.95583257,77.72095619,19.908,-8.84,0.98,39.46
1425.332,12.95584554,77.72104109,22.68,-12.46,1.38,54.08
1426.33,12.95584061,77.72111579,23.904,-3.25,0.36,32.54
1427.3370000000002,12.95583169,77.72118818,24.516,10.67,1.19,53.58
1428.344,12.95583834,77.72129248,27.971999999999998,-27.34,3.04,112.94
1429.338,12.95581674,77.7213417,30.888,23.36,2.6,111.06
1430.332,12.95581616,77.72144164,31.644000000000002,3.73,0.41,44.76
1431.329,12.95581933,77.72149504,30.276,-22.97,2.55,107.55
1432.3229999999999,12.95579903,77.72155213,29.555999999999997,37.8,4.2,153.69
1433.332,12.9558324,77.72165349,34.272,-18.77,2.09,105.75
1434.3339999999998,12.95583174,77.72172224,32.256,0.08,0.01,32.54
1435.33,12.95583099,77.72181442,33.372,6.52,0.72,57.55
1436.325,12.95584015,77.72190079999999,32.148,-11.7,1.3,73.94
1437.328,12.95583146,77.72198867,33.732,1.31,0.15,38.64
1438.332,12.95582409,77.72208576,34.704,12.58,1.4,83.21
1439.346,12.95583735,77.72217739,35.244,-18.49,2.05,107.65
1440.3339999999998,12.95582231,77.72226054,34.092,6.89,0.77,60.19
1441.3339999999998,12.95581497,77.72238533,37.44,3.16,0.35,50.59
1442.332,12.95581458,77.72249486,38.664,3.0,0.33,51.55
1443.335,12.95581872,77.72257964,37.476,1.9,0.21,45.39
1444.3329999999999,12.95583017,77.72271903,41.148,5.94,0.66,68.31
1445.332,12.95584589,77.72280273,39.6,3.62,0.4,55.53
1446.3370000000002,12.955877099999999,77.72292559,41.004,-29.88,3.32,177.14
1447.344,12.95585029,77.72302143,40.391999999999996,7.1,0.79,72.26
1448.338,12.95583443,77.72312721,41.148,7.7,0.86,76.35
1449.3339999999998,12.955833199999999,77.72321240000001,41.076,6.07,0.67,68.78
1450.338,12.95584058,77.72329286,40.788000000000004,-9.38,1.04,83.3
1451.338,12.95583446,77.72337751,40.248000000000005,3.74,0.42,56.97
1452.34,12.95583358,77.72350406,42.552,9.27,1.03,86.38
1453.335,12.95585511,77.72364207,44.891999999999996,-3.87,0.43,64.2
1454.3310000000001,12.95586651,77.72377248,45.18,-1.72,0.19,53.81
1455.335,12.95587291,77.7238844,43.92,-6.42,0.71,75.25
1456.3370000000002,12.95586719,77.72398848,42.192,9.4,1.04,86.26
1457.3339999999998,12.95587849,77.72409163,40.32,-2.24,0.25,50.36
1458.339,12.95588449,77.72417708,38.556,4.54,0.5,58.01
1459.3429999999998,12.95589699,77.72426019,36.756,-9.54,1.06,75.72
1460.354,12.95589533,77.72435648,36.036,10.41,1.16,77.72
1461.335,12.95590639,77.72442316,30.78,6.75,0.75,53.86
1462.3270000000002,12.95591973,77.72446916,23.471999999999998,-4.83,0.54,36.07
1463.317,12.95593208,77.72453074,23.184,-2.28,0.25,29.06
1464.326,12.95594137,77.72458903,22.86,-8.4,0.93,44.2
1465.325,12.95594249,77.7246873,28.188000000000002,1.46,0.16,32.76
1466.329,12.95594599,77.72478234,32.04,-0.52,0.06,33.89
1467.329,12.95594861,77.72487688,32.796,-8.02,0.89,62.02
1468.33,12.95593738,77.72497641,34.488,10.44,1.16,74.49
1469.326,12.95594531,77.72508969,36.756,-23.09,2.57,131.06
1470.32,12.95591251,77.72518447,36.324,24.39,2.71,134.76
1471.325,12.95592249,77.72529208,34.416,-4.2,0.47,50.48
1472.326,12.9559246,77.72540205,35.568000000000005,-8.55,0.95,69.36
1473.329,12.95591325,77.72548882,34.668,11.02,1.22,77.12
1474.3210000000001,12.95591929,77.72558574,34.2,-4.71,0.52,52.1
1475.332,12.95591756,77.72567251,32.076,13.39,1.49,79.8
1476.3220000000001,12.95593839,77.72576843,33.804,-14.58,1.62,88.57
1477.325,12.9559349,77.72585423,33.264,1.49,0.17,38.77
1478.33,12.95593349,77.72595089,35.135999999999996,6.94,0.77,62.23
1479.329,12.95594307,77.72604042,33.084,3.79,0.42,47.02
1480.326,12.95595699,77.72612018,28.908,-2.95,0.33,38.38
1481.3229999999999,12.95596517,77.72618726,28.764,-14.28,1.59,74.4
1482.3270000000002,12.95595436,77.72627138,29.555999999999997,0.68,0.08,31.79
1483.329,12.95594615,77.72634187,29.592,-1.2,0.13,33.54
1484.33,12.95593509,77.72642212,30.24,6.26,0.7,51.27
1485.34,12.955933,77.72649744,29.951999999999998,1.7,0.19,35.61
1486.34,12.95593316,77.72658394,30.131999999999998,7.57,0.84,55.48
1487.35,12.95594176,77.72664779,27.288,-13.58,1.51,68.46
1488.3529999999998,12.95593465,77.72671644,26.064,15.61,1.73,71.27
1489.3329999999999,12.95594326,77.72676683,25.02,-14.88,1.65,66.39
1490.3370000000002,12.95593653,77.72684108,22.535999999999998,20.95,2.33,74.99
1491.332,12.95595326,77.72690031,21.744,-21.39,2.38,73.42
1492.325,12.95595009,77.72693253,16.56,17.88,1.99,49.46
1493.326,12.95595884,77.72697278,14.508,-25.25,0.0,14.51
1494.326,12.95595369,77.72699512,12.095999999999998,23.45,0.0,12.1
1495.33,12.95596065,77.72703278,11.915999999999999,-5.74,0.0,11.92
1496.335,12.95596296,77.72706069,10.944,-85.06,0.0,10.94
1497.325,12.95597335,77.72705892,7.4879999999999995,-57.64,0.0,7.49
1498.342,12.95598139,77.72706784,6.876,-50.84,0.0,6.88
1499.335,12.95597623,77.72710112,7.704,22.85,0.0,7.7
1500.3310000000001,12.95598173,77.72712312,7.8839999999999995,-15.59,0.0,7.88
1501.339,12.95598131,77.72713861,7.4879999999999995,-33.19,0.0,7.49
1502.3410000000001,12.95596642,77.72716008,9.107999999999999,30.6,0.0,9.11
1503.3339999999998,12.95596379,77.72719637,15.408,-12.09,1.34,36.11
1504.3410000000001,12.9559515,77.72723857,15.804,8.86,0.98,31.36
1505.3329999999999,12.95594129,77.72731742,20.304000000000002,13.52,1.5,50.81
1506.325,12.95594899,77.72738901,22.104,-10.65,1.18,48.26
1507.3310000000001,12.95594359,77.72745739,23.904,11.63,1.29,54.79
1508.345,12.95595107,77.72751728,24.336,-7.82,0.87,45.48
1509.3310000000001,12.95595024,77.72758478,26.1,10.22,1.14,55.74
1510.33,12.95595987,77.72764222,24.516,-0.25,0.03,25.2
1511.3239999999998,12.95596957,77.72770166,23.616,-22.41,2.49,82.42
1512.34,12.95595278,77.72777359,23.544,20.35,2.26,76.78
1513.3239999999998,12.95596073,77.7278364,25.668000000000003,6.03,0.67,42.87
1514.325,12.95597488,77.72789652,26.568,-4.53,0.5,39.94
1515.3220000000001,12.95598412,77.72795683,25.92,-14.88,1.65,68.77
1516.33,12.95597725,77.72802042,24.948,11.59,1.29,57.08
1517.33,12.95598349,77.72808615,24.984,-12.89,1.43,60.77
1518.3270000000002,12.95597686,77.72813671,23.04,12.34,1.37,54.63
1519.3370000000002,12.9559831,77.72820993,23.688000000000002,-5.65,0.63,38.56
1520.336,12.9559823,77.72826865,24.516,-2.25,0.25,30.64
1521.33,12.95597943,77.72832292,23.58,-12.49,1.39,56.3
1522.3329999999999,12.95596484,77.72837548,21.06,29.01,3.22,88.94
1523.3429999999998,12.95598062,77.72844125,22.068,-15.95,1.77,61.18
1524.336,12.95597808,77.72850033,24.588,1.68,0.19,29.18
1525.3339999999998,12.95597711,77.7285716,27.432,4.92,0.55,42.43
1526.328,12.95598298,77.72865264,30.564,-0.72,0.08,33.01
1527.3329999999999,12.95598764,77.72873049,32.328,-1.12,0.12,36.35
1528.335,12.95599085,77.72881006,31.392,3.11,0.35,42.24
1529.329,12.95599864,77.72889218,31.248,0.95,0.11,34.55
1530.3310000000001,12.95600729,77.72896969,30.564,-6.43,0.71,52.4
1531.3429999999998,12.95600721,77.72904617,28.944000000000003,10.89,1.21,63.97
1532.336,12.95601978,77.72911185,26.748,-9.97,1.11,56.38
1533.34,12.95602074,77.72917551,25.092,13.32,1.48,62.23
1534.3310000000001,12.95603684,77.72923922,23.364,-9.57,1.06,48.21
1535.338,12.95604186,77.72930141,24.48,6.75,0.75,42.84
1536.335,12.95605793,77.72938139,27.324,-2.04,0.23,33.52
1537.3339999999998,12.95607211,77.72946778,29.412,-9.7,1.08,61.11
1538.326,12.9560716,77.72954441,30.996,2.18,0.24,38.5
1539.3329999999999,12.95607409,77.72962386,30.276,-9.67,1.07,62.81
1540.332,12.95606367,77.72969916,29.124000000000002,11.7,1.3,66.99
1541.33,12.95606992,77.72979267,33.984,9.5,1.06,69.86
1542.328,12.95609034,77.72987890000002,34.596,-12.52,1.39,82.72
1543.3229999999999,12.95609148,77.72996048,34.236,11.04,1.23,76.23
1544.33,12.95611021,77.73004981,34.632,-14.7,1.63,91.2
1545.3329999999999,12.95610455,77.73016306,36.828,-8.03,0.89,69.69
1546.3339999999998,12.95608877,77.73024505,35.388000000000005,21.41,2.38,119.57
1547.3270000000002,12.95610725,77.73034458,33.984,-5.57,0.62,55.02
1548.3270000000002,12.95611513,77.73043565,33.84,2.58,0.29,43.54
1549.326,12.95612734,77.73052814,33.264,-1.78,0.2,39.84
1550.335,12.95613699,77.73062416,33.048,2.34,0.26,41.64
1551.339,12.95614775,77.73069998,29.844,-1.26,0.14,34.02
1552.3339999999998,12.95615599,77.73076895,24.984,-3.39,0.38,34.39
1553.332,12.95615932,77.73082462,22.284000000000002,-9.87,1.1,46.72
1554.329,12.95615493,77.73086349,17.316,16.68,1.85,49.41
1555.3339999999998,12.95616254,77.73090563,16.668,-28.45,3.16,69.36
1556.3270000000002,12.95615228,77.73093681,15.335999999999999,24.33,2.7,56.79
1557.3239999999998,12.95615815,77.73099163,17.1,2.51,0.28,21.87
1558.329,12.956161900000001,77.73101635,16.488,-4.62,0.51,24.95
1559.329,12.95616481,77.73105794,14.94,-9.18,0.0,14.94
1560.3370000000002,12.95616181,77.73109104,15.48,15.43,1.71,42.02
1561.3370000000002,12.95617224,77.73114874,17.928,-12.8,1.42,43.43
1562.338,12.95616931,77.73121444,22.572,7.49,0.83,41.36
1563.336,12.95617546,77.73128561,26.928,-2.72,0.3,35.07
1564.329,12.95617862,77.73136727,29.628,7.42,0.82,54.05
1565.335,12.95619259,77.73144951,32.004,1.34,0.15,36.77
1566.3370000000002,12.95620954,77.73153686,32.58,-4.18,0.46,47.71
1567.33,12.95622055,77.73162911,31.932,6.07,0.67,53.47
1568.328,12.95623885,77.73170915,32.544000000000004,-7.32,0.81,59.01
1569.3310000000001,12.95624811,77.73180426,34.128,5.94,0.66,56.65
1570.332,12.95626676,77.73189594,34.56,-0.45,0.05,36.29
1571.3310000000001,12.95628285,77.73197837,34.092,-18.96,2.11,105.91
1572.332,12.9562714,77.73206074,33.732,15.57,1.73,92.09
1573.326,12.95627935,77.73211989,31.644000000000002,-16.06,1.78,88.11
1574.3210000000001,12.95626827,77.73219487,31.392,12.86,1.43,76.25
1575.34,12.9562756,77.73228903,31.788,4.95,0.55,49.27
1576.346,12.95629157,77.73238545,33.804,-4.15,0.46,49.39
1577.329,12.956299699999999,77.73247379,35.244,7.17,0.8,63.32
1578.3370000000002,12.95632118,77.73257125,36.576,4.88,0.54,56.41
1579.325,12.95635084,77.73266643,36.108000000000004,-4.69,0.52,54.92
1580.3270000000002,12.95637233,77.73276243,35.891999999999996,-2.87,0.32,47.34
1581.319,12.95638727,77.73284941,35.568000000000005,8.9,0.99,70.74
1582.3310000000001,12.95641554,77.73293318,36.216,8.26,0.92,69.45
1583.332,12.95645966,77.73302009999999,37.584,-20.9,2.32,124.86
1584.335,12.95646953,77.73311374,37.908,15.4,1.71,102.77
1585.329,12.95651147,77.73322064,39.924,-9.73,1.08,83.09
1586.3410000000001,12.95653273,77.73332338,40.248000000000005,-6.48,0.72,69.23
1587.3329999999999,12.95654452,77.73345277,41.472,9.22,1.02,83.96
1588.336,12.95656853,77.73354608,41.868,-14.97,1.66,111.51
1589.3310000000001,12.95656735,77.73367192,43.488,11.84,1.32,100.7
1590.33,12.95658851,77.73377775,44.748000000000005,-4.25,0.47,65.88
1591.342,12.95660391,77.73390223,46.908,1.7,0.19,55.77
1592.332,12.95662539,77.73404176,47.952,-0.72,0.08,51.79
1593.3310000000001,12.95664303,77.73416671,49.104,-1.11,0.12,55.16
1594.3310000000001,12.95665837,77.73429298,49.284,6.7,0.74,85.97
1595.3329999999999,12.95668722,77.73441199,48.492,-4.09,0.45,70.53
1596.3220000000001,12.95670688,77.73452904,47.303999999999995,10.95,1.22,104.86
1597.332,12.95674599,77.73463371,46.26,-14.95,1.66,123.1
1598.3229999999999,12.95675877,77.73476551,48.6,1.48,0.16,56.59
1599.3210000000001,12.95677348,77.73488504,48.636,-1.4,0.16,56.2
1600.332,12.95678537,77.73500588,49.716,3.28,0.36,67.83
1601.332,12.95680799,77.73515036,51.768,3.41,0.38,71.38
1602.33,12.95683573,77.73527751,52.848,-5.32,0.59,84.09
1603.329,12.95685184,77.73540904,52.992,-5.35,0.59,84.49
1604.319,12.95685536,77.73553254,50.184,9.53,1.06,103.32
1605.3220000000001,12.95687991,77.7356569,50.328,-6.77,0.75,88.19
1606.3410000000001,12.95688948,77.73578141,50.508,6.13,0.68,84.91
1607.329,12.95691369,77.73591167,51.048,-4.3,0.48,75.44
1608.325,12.95692892,77.7360511,52.272,1.35,0.15,60.11
1609.329,12.95694803,77.73619458,53.64,4.32,0.48,79.39
1610.345,12.95697748,77.73633427,53.964,-5.99,0.67,89.88
1611.329,12.95699192,77.73647374,53.856,-0.25,0.03,55.35
1612.3229999999999,12.95700684,77.73662416,55.368,5.75,0.64,90.74
1613.326,12.95703412,77.73675932,55.26,-8.99,1.0,110.46
1614.3220000000001,12.95703936,77.73688308,52.848,-1.41,0.16,61.13
1615.317,12.95704182,77.73702266,52.956,1.1,0.12,59.43
1616.3310000000001,12.95704672,77.73715597,52.596000000000004,1.48,0.16,61.25
1617.3220000000001,12.95705496,77.73728766,53.784,-0.41,0.05,56.23
1618.317,12.95706174,77.73741003,51.156000000000006,-1.04,0.12,57.07
1619.317,12.95706641,77.73753549999999,50.184,-1.31,0.15,57.49
1620.328,12.95706841,77.73767437,48.672,1.9,0.21,58.95
1621.325,12.95707434,77.73779885,47.988,-11.07,1.23,107.01
1622.342,12.95705629,77.737922,47.988,8.1,0.9,91.18
1623.329,12.95705573,77.73805589,49.536,3.65,0.41,69.63
1624.328,12.95706297,77.73817749,48.708,-13.01,1.45,119.12
1625.339,12.95704344,77.73829292,47.448,3.67,0.41,66.8
1626.329,12.957032199999999,77.73840102,46.224,41.63,4.63,260.04
1627.335,12.95706857,77.73845164,38.124,-35.84,3.98,189.94
1628.328,12.95706819,77.73860075,42.3,14.66,1.63,111.2
1629.3239999999998,12.95708455,77.73866396,34.416,-87.44,9.72,368.79
1630.332,12.95708214,77.7386647,20.34,41.88,4.65,114.99
1631.32,12.95707367,77.73867877,16.236,46.72,5.19,100.52
1632.326,12.95708129,77.73870592,14.94,-56.12,0.0,14.94
1633.3270000000002,12.95706714,77.73872252,12.672,11.02,0.0,12.67
1634.3329999999999,12.9570766,77.73870575,10.692,22.04,0.0,10.69
1635.3339999999998,12.95706896,77.73876465,16.236,51.17,5.69,108.55
1636.3220000000001,12.95709118,77.73878784,21.096,-50.37,5.6,139.16
1637.3270000000002,12.95708301,77.73885847,24.48,-7.29,0.81,44.31
1638.32,12.95706437,77.73893383,27.936,9.6,1.07,57.73
1639.3220000000001,12.9570592,77.73900276,30.564,1.76,0.2,36.54
1640.328,12.95705515,77.73909443,34.848,7.08,0.79,62.26
1641.332,12.95706235,77.73918486,34.308,-3.45,0.38,47.46
1642.3270000000002,12.95706419,77.73928046,35.135999999999996,-9.84,1.09,73.55
1643.332,12.95704848,77.73938272,36.431999999999995,7.44,0.83,66.55
1644.328,12.95704657,77.7394675,36.071999999999996,-0.92,0.1,39.76
1645.335,12.957041199999999,77.73960653,40.248000000000005,4.07,0.45,58.45
1646.33,12.95704488,77.73972005,39.744,-14.92,1.66,105.63
1647.332,12.95702505,77.73980548,38.124,20.92,2.32,126.74
1648.325,12.957038800000001,77.73990517,38.376,-6.69,0.74,66.9
1649.325,12.95704081,77.74000411,36.9,-1.2,0.13,41.82
1650.332,12.95704077,77.74006826,33.516,-5.23,0.58,52.99
1651.33,12.95703083,77.74017618,32.436,-9.06,1.01,65.09
1652.328,12.95701958,77.74022025,26.748,20.5,2.28,87.67
1653.3270000000002,12.95702516,77.7402718,23.328000000000003,-16.08,1.79,65.01
1654.3370000000002,12.95701566,77.74032624,20.844,12.34,1.37,49.42
1655.3229999999999,12.95701659,77.74034809,15.155999999999999,-9.76,1.08,31.59
1656.3220000000001,12.95701293,77.74037656,13.716,23.25,0.0,13.72
1657.336,12.95702015,77.74040186,11.88,-34.51,0.0,11.88
1658.329,12.95700804,77.74043789,12.852,17.97,0.0,12.85
1659.3310000000001,12.95700727,77.74051,18.72,13.4,1.49,46.59
1660.332,12.957018,77.74055728,21.204,-8.2,0.91,40.52
1661.34,12.95702439,77.74063697,26.28,-1.98,0.22,32.06
1662.3310000000001,12.95702891,77.7407364,30.42,-5.91,0.66,50.4
1663.335,12.95702501,77.74080396,32.22,5.97,0.66,53.59
1664.325,12.95702885,77.74088644,33.768,-4.42,0.49,50.35
1665.33,12.95702552,77.74099533,36.396,11.36,1.26,82.34
1666.3310000000001,12.95704271,77.74109683,37.656,-8.81,0.98,74.52
1667.316,12.95704408,77.74119446,36.756,-1.18,0.13,41.58
1668.3210000000001,12.95704356,77.74127327,36.071999999999996,-0.99,0.11,40.04
1669.326,12.95704049,77.74140194,39.132,-13.64,1.52,98.44
1670.3410000000001,12.95701516,77.74149641,38.664,10.94,1.22,85.66
1671.3329999999999,12.95700685,77.74161333,36.828,7.86,0.87,68.99
1672.336,12.95701263,77.74170049,34.775999999999996,-10.02,1.11,73.49
1673.3310000000001,12.95700215,77.74179653,32.832,6.71,0.75,57.31
1674.3370000000002,12.957002699999999,77.74186143,28.188000000000002,12.2,1.36,66.4
1675.338,12.95701612,77.74192104,24.624000000000002,-12.05,1.34,57.59
1676.339,12.95701671,77.741974,22.212,-10.13,1.13,47.21
1677.34,12.95701016,77.74201317,18.648,25.01,2.78,70.47
1678.33,12.95701839,77.74204282,15.192,-19.2,2.13,47.6
1679.33,12.95701574,77.74208393,15.228,34.49,3.83,73.59
1680.3310000000001,12.95702365,77.7420972,13.824000000000002,-27.44,0.0,13.82
1681.3270000000002,12.95702691,77.74215279,18.684,-0.31,0.03,19.33
1682.332,12.9570315,77.74223908,23.291999999999998,-12.83,1.43,56.5
1683.332,12.95701378,77.74234186,28.8,9.09,1.01,57.89
1684.3270000000002,12.95701279,77.74242358,30.708000000000002,9.47,1.05,63.02
1685.3310000000001,12.95702311,77.74249046,30.96,-10.96,1.22,68.66
1686.35,12.95702014,77.74256813,33.444,0.66,0.07,35.9
1687.3339999999998,12.95701725,77.74267662,34.164,-1.89,0.21,41.34
1688.34,12.95701173,77.74276912,33.912,-0.85,0.09,37.11
1689.329,12.95700599,77.74284612,29.16,1.45,0.16,33.86
1690.3220000000001,12.95700252,77.74291681,26.928,0.94,0.1,29.74
1691.326,12.95700045,77.74298028,25.991999999999997,-5.65,0.63,42.31
1692.328,12.95699124,77.74305009,24.12,7.0,0.78,42.88
1693.335,12.95699065,77.74311557,23.616,-53.36,5.93,163.63
1694.329,12.95698469,77.74311992,11.772,48.43,0.0,11.77
1695.332,12.95698007,77.74316838,14.148,-4.55,0.0,14.15
1696.335,12.95697055,77.74322240000001,17.352,17.89,1.99,51.84
1697.3329999999999,12.95697731,77.74327112,18.612000000000002,-3.02,0.34,24.86
1698.33,12.95698351,77.74334374,25.668000000000003,-1.37,0.15,29.58
1699.3339999999998,12.95698811,77.74341864,27.108,-4.88,0.54,41.81
1700.335,12.95698644,77.74348849,25.02,-3.53,0.39,34.83
1701.3339999999998,12.95698117,77.74354991,22.104,0.18,0.02,22.55
1702.33,12.95697654,77.74360593,20.195999999999998,5.18,0.58,31.82
1703.338,12.95697684,77.74364397,17.208,-35.3,3.92,84.7
1704.34,12.95696666,77.74365859,12.708,24.69,0.0,12.71
1705.3429999999998,12.95696222,77.74368336,11.304,-16.66,0.0,11.3
1706.342,12.95695451,77.74369861,9.216000000000001,-59.26,0.0,9.22
1707.3210000000001,12.956972300000002,77.74369739,4.968,-65.99,0.0,4.97
1708.3229999999999,12.95697923,77.74371046,4.752,41.54,0.0,4.75
1709.3220000000001,12.95699814,77.74371754,5.364,31.63,0.0,5.36
1710.317,12.95701542,77.74371415,6.696000000000001,45.39,0.0,6.7
1711.316,12.95702242,77.74370358,6.66,-76.59,0.0,6.66
1712.318,12.95703534,77.74370831,5.327999999999999,8.59,0.0,5.33
1713.332,12.95705315,77.74371194,6.444,0.18,0.0,6.44
1714.3220000000001,12.95707229,77.74371578,6.984,11.48,0.0,6.98
1715.3329999999999,12.95709349,77.74371573,8.892000000000001,-9.01,0.0,8.89
1716.3239999999998,12.95712115,77.74372005,11.52,-1.61,0.0,11.52
1717.3210000000001,12.95715307,77.74372596,12.168,-1.93,0.0,12.17
1718.316,12.95717513,77.74373082,6.0120000000000005,-37.42,0.0,6.01
1719.316,12.9571788,77.74373517,0.0,0.0,0.0,0.0
